index,x,y,z
719,-96.0,137.25,0.0
720,-94.0,137.25,0.0
721,-92.0,137.25,0.0
722,-90.0,137.25,0.0
723,-88.0,137.25,0.0
724,-86.0,137.25,0.0
725,-84.0,137.25,0.0
726,-82.0,137.25,0.0
727,-80.0,137.25,0.0
728,-78.0,137.25,0.0
729,-76.0,137.25,0.0
730,-74.0,137.25,0.0
731,-72.0,137.25,0.0
732,-70.0,137.25,0.0
733,-68.0,137.25,0.0
734,-66.0,137.25,0.0
735,-64.0,137.25,0.0
736,-62.0,137.25,0.0
737,-60.0,137.25,0.0
738,-58.0,137.25,0.0
739,-56.0,137.25,0.0
740,-54.0,137.25,0.0
741,-52.0,137.25,0.0
742,-50.0,137.25,0.0
743,-48.0,137.25,0.0
744,-46.0,137.25,0.0
745,-44.0,137.25,0.0
746,-42.0,137.25,0.0
747,-40.0,137.25,0.0
748,-38.0,137.25,0.0
749,-36.0,137.25,0.0
750,-34.0,137.25,0.0
751,-32.0,137.25,0.0
752,-30.000001907348633,137.25,0.0
753,-28.000001907348633,137.25,0.0
754,-26.000001907348633,137.25,0.0
755,-24.000001907348633,137.25,0.0
756,-22.000001907348633,137.25,0.0
757,-20.000001907348633,137.25,0.0
758,-18.000001907348633,137.25,0.0
759,-16.000001907348633,137.25,0.0
760,-14.000000953674316,137.25,0.0
761,-12.000000953674316,137.25,0.0
762,-10.000000953674316,137.25,0.0
763,-8.000000953674316,137.25,0.0
764,-6.000000953674316,137.25,0.0
765,-4.000000953674316,137.25,0.0
766,-2.0000009536743164,137.25,0.0
767,-1.0709289881560835e-06,137.25,0.0
768,1.999998927116394,137.25,0.0
769,3.9999990463256836,137.25,0.0
770,5.999999046325684,137.25,0.0
771,7.999999046325684,137.25,0.0
772,9.999999046325684,137.25,0.0
773,11.999999046325684,137.25,0.0
774,13.999999046325684,137.25,0.0
775,15.999999046325684,137.25,0.0
776,17.999998092651367,137.25,0.0
777,19.999998092651367,137.25,0.0
778,21.999998092651367,137.25,0.0
779,23.999998092651367,137.25,0.0
780,25.999998092651367,137.25,0.0
781,27.999998092651367,137.25,0.0
782,29.999998092651367,137.25,0.0
783,31.999998092651367,137.25,0.0
784,34.0,137.25,0.0
785,36.0,137.25,0.0
786,38.0,137.25,0.0
787,40.0,137.25,0.0
788,42.0,137.25,0.0
789,44.0,137.25,0.0
790,46.0,137.25,0.0
791,48.0,137.25,0.0
792,50.0,137.25,0.0
793,52.0,137.25,0.0
794,54.0,137.25,0.0
795,56.0,137.25,0.0
796,58.0,137.25,0.0
797,60.0,137.25,0.0
798,62.0,137.25,0.0
799,64.0,137.25,0.0
800,66.0,137.25,0.0
801,68.0,137.25,0.0
802,70.0,137.25,0.0
803,72.0,137.25,0.0
804,74.0,137.25,0.0
805,76.0,137.25,0.0
806,78.0,137.25,0.0
807,80.0,137.25,0.0
808,82.0,137.25,0.0
809,84.0,137.25,0.0
810,86.0,137.25,0.0
811,88.0,137.25,0.0
812,90.0,137.25,0.0
813,92.0,137.25,0.0
814,94.0,137.25,0.0
815,96.0,137.25,0.0
816,98.0,137.25,0.0
817,100.0,137.25,0.0
818,102.0,137.25,0.0
819,104.0,137.25,0.0
820,106.0,137.25,0.0
821,108.0,137.25,0.0
822,110.0,137.25,0.0
823,112.0,137.25,0.0
824,114.0,137.25,0.0
825,116.0,137.25,0.0
826,118.0,137.25,0.0
827,120.0,137.25,0.0
828,122.0,137.25,0.0
829,124.0,137.25,0.0
830,126.0,137.25,0.0
831,128.0,137.25,0.0
832,130.0,137.25,0.0
833,132.0,137.25,0.0
834,134.0,137.25,0.0
835,136.0,137.25,0.0
836,138.0,137.25,0.0
837,140.0,137.25,0.0
838,142.0,137.25,0.0
839,144.0,137.25,0.0
840,146.0,137.25,0.0
841,148.0,137.25,0.0
842,150.0,137.25,0.0
843,152.0,137.25,0.0
844,154.0,137.25,0.0
845,156.0,137.25,0.0
846,158.0,137.25,0.0
847,160.0,137.25,0.0
848,162.0,137.25,0.0
849,164.0,137.25,0.0
850,166.0,137.25,0.0
851,168.0,137.25,0.0
852,170.0,137.25,0.0
853,172.0,137.25,0.0
854,174.0,137.25,0.0
855,176.0,137.25,0.0
856,178.0,137.25,0.0
857,180.0,137.25,0.0
858,182.0,137.25,0.0
859,184.0,137.25,0.0
860,186.0,137.25,0.0
861,188.0,137.25,0.0
862,190.0,137.25,0.0
863,192.0,137.25,0.0
864,194.0,137.25,0.0
865,196.0,137.25,0.0
866,198.0,137.25,0.0
867,200.0,137.25,0.0
868,202.0,137.25,0.0
869,204.0,137.25,0.0
870,206.0,137.25,0.0
871,208.0,137.25,0.0
872,210.0,137.25,0.0
873,212.0,137.25,0.0
874,214.0,137.25,0.0
875,216.0,137.25,0.0
876,218.0,137.25,0.0
877,220.0,137.25,0.0
878,222.0,137.25,0.0
879,224.0,137.25,0.0
880,226.0,137.25,0.0
881,228.0,137.25,0.0
882,230.0,137.25,0.0
883,232.0,137.25,0.0
884,234.0,137.25,0.0
885,236.0,137.25,0.0
886,238.0,137.25,0.0
887,240.0,137.25,0.0
888,242.0,137.25,0.0
889,244.0,137.25,0.0
890,246.0,137.25,0.0
891,248.0,137.25,0.0
