index,x,y,z
314,16.0,-133.75,0.0
315,14.0,-133.75,0.0
316,12.0,-133.75,0.0
317,10.0,-133.75,0.0
318,8.0,-133.75,0.0
319,6.0,-133.75,0.0
320,4.0,-133.75,0.0
321,2.0,-133.75,0.0
322,9.325873406851315e-14,-133.75,0.0
323,-2.0,-133.75,0.0
324,-4.0,-133.75,0.0
325,-6.0,-133.75,0.0
326,-8.0,-133.75,0.0
327,-10.0,-133.75,0.0
328,-12.0,-133.75,0.0
329,-14.0,-133.75,0.0
330,-16.0,-133.75,0.0
331,-18.0,-133.75,0.0
332,-20.0,-133.75,0.0
333,-22.0,-133.75,0.0
334,-24.0,-133.75,0.0
335,-26.0,-133.75,0.0
336,-28.0,-133.75,0.0
337,-30.0,-133.75,0.0
338,-32.0,-133.75,0.0
339,-34.0,-133.75,0.0
340,-36.0,-133.75,0.0
341,-38.0,-133.75,0.0
342,-40.0,-133.75,0.0
343,-42.0,-133.75,0.0
344,-44.0,-133.75,0.0
345,-46.0,-133.75,0.0
346,-48.0,-133.75,0.0
347,-50.0,-133.75,0.0
348,-52.0,-133.75,0.0
349,-54.0,-133.75,0.0
350,-56.0,-133.75,0.0
351,-58.0,-133.75,0.0
352,-60.0,-133.75,0.0
353,-62.0,-133.75,0.0
354,-64.0,-133.75,0.0
355,-66.0,-133.75,0.0
356,-68.0,-133.75,0.0
357,-70.0,-133.75,0.0
358,-72.0,-133.75,0.0
359,-74.0,-133.75,0.0
360,-76.0,-133.75,0.0
361,-78.0,-133.75,0.0
362,-80.0,-133.75,0.0
363,-82.0,-133.75,0.0
364,-84.0,-133.75,0.0
365,-86.0,-133.75,0.0
366,-88.0,-133.75,0.0
367,-90.0,-133.75,0.0
368,-92.0,-133.75,0.0
369,-94.0,-133.75,0.0
370,-96.0,-133.75,0.0
371,-98.0,-133.75,0.0
372,-100.0,-133.75,0.0
373,-102.0,-133.75,0.0
374,-104.0,-133.75,0.0
375,-106.0,-133.75,0.0
376,-108.0,-133.75,0.0
377,-110.0,-133.75,0.0
378,-112.0,-133.75,0.0
379,-114.0,-133.75,0.0
380,-116.0,-133.75,0.0
381,-118.0,-133.75,0.0
382,-120.0,-133.75,0.0
383,-122.0,-133.75,0.0
384,-124.0,-133.75,0.0
385,-126.0,-133.75,0.0
386,-128.0,-133.75,0.0
387,-130.0,-133.75,0.0
388,-132.0,-133.75,0.0
389,-134.0,-133.75,0.0
390,-136.0,-133.75,0.0
391,-138.0,-133.75,0.0
392,-140.0,-133.75,0.0
393,-142.0,-133.75,0.0
394,-144.0,-133.75,0.0
395,-146.0,-133.75,0.0
396,-148.0,-133.75,0.0
397,-150.0,-133.75,0.0
398,-152.0,-133.75,0.0
399,-154.0,-133.75,0.0
400,-156.0,-133.75,0.0
401,-158.0,-133.75,0.0
402,-160.0,-133.75,0.0
403,-162.0,-133.75,0.0
404,-164.0,-133.75,0.0
405,-166.0,-133.75,0.0
406,-168.0,-133.75,0.0
407,-170.0,-133.75,0.0
408,-172.0,-133.75,0.0
409,-174.0,-133.75,0.0
410,-176.0,-133.75,0.0
411,-178.0,-133.75,0.0
412,-180.0,-133.75,0.0
413,-182.0,-133.75,0.0
414,-184.0,-133.75,0.0
415,-186.0,-133.75,0.0
416,-188.0,-133.75,0.0
417,-190.0,-133.75,0.0
418,-192.0,-133.75,0.0
419,-194.0,-133.75,0.0
420,-196.0,-133.75,0.0
421,-198.0,-133.75,0.0
422,-200.0,-133.75,0.0
423,-202.0,-133.75,0.0
424,-204.0,-133.75,0.0
425,-206.0,-133.75,0.0
426,-208.0,-133.75,0.0
427,-210.0,-133.75,0.0
428,-212.0,-133.75,0.0
429,-214.0,-133.75,0.0
430,-216.0,-133.75,0.0
431,-218.0,-133.75,0.0
432,-220.0,-133.75,0.0
433,-222.0,-133.75,0.0
434,-224.0,-133.75,0.0
435,-226.0,-133.75,0.0
436,-228.0,-133.75,0.0
437,-230.0,-133.75,0.0
438,-232.0,-133.75,0.0
439,-234.0,-133.75,0.0
440,-236.0,-133.75,0.0
441,-238.0,-133.75,0.0
442,-240.0,-133.75,0.0
443,-242.0,-133.75,0.0
444,-244.0,-133.75,0.0
445,-246.0,-133.75,0.0
446,-248.0,-133.75,0.0
447,-250.0006561279297,-133.75,0.0
448,-250.0006561279297,-133.75,0.0
449,-252.14056396484375,-133.73287963867188,0.0
450,-254.27993774414062,-133.68150329589844,0.0
451,-256.4181823730469,-133.59591674804688,0.0
452,-258.5548095703125,-133.47613525390625,0.0
453,-260.68927001953125,-133.32217407226562,0.0
454,-262.8209228515625,-133.13409423828125,0.0
455,-264.9493713378906,-132.91192626953125,0.0
456,-267.0739440917969,-132.65573120117188,0.0
457,-269.1941833496094,-132.36557006835938,0.0
458,-271.3094482421875,-132.0415496826172,0.0
459,-273.4193115234375,-131.6837158203125,0.0
460,-275.5231628417969,-131.2921600341797,0.0
461,-277.6204833984375,-130.86700439453125,0.0
462,-279.7107238769531,-130.40834045410156,0.0
463,-281.7933654785156,-129.91629028320312,0.0
464,-283.8678894042969,-129.3909912109375,0.0
